id,SalePrice
2921,86665.53362738484
1966,146392.55024627547
292,107435.04808901416
1204,176699.77568880533
1829,240762.35505621994
2419,180869.1139657599
391,145907.13308511273
798,106002.77756709688
481,190883.5794212844
193,192430.32418535915
555,121106.70996797012
899,82974.28885983647
2357,184411.6936785387
328,127518.12684168298
1356,122585.99477080547
1154,111072.7698931741
1730,174377.10737816396
2249,146903.33173369244
1119,306221.5621966642
2856,138688.75681897724
1394,136030.89976932135
2587,124038.33898402382
61,319092.61477388063
2661,161507.5227810835
2711,131145.47253785288
1147,172744.3252926701
757,125708.71186762143
2623,118035.89408077311
2378,135812.93361817359
1413,137599.7257511313
1722,207842.9409717786
1112,218486.9364518521
1623,202081.0273541265
1201,181217.44194716285
1513,111850.22073562344
957,364374.885695097
1171,274784.42198715976
1145,185656.67927481662
2726,245719.65971160596
703,133683.90927028385
760,88875.38177807543
1964,151565.6299450996
2512,172277.4166475502
159,136121.22957877564
1281,164364.85386006456
468,178404.17317120457
290,125288.30107360997
665,95979.89690601909
1463,237410.09541952045
1792,215151.43249328466
923,155827.22867657072
500,252918.8064800102
1408,185695.5951782867
331,80879.262605029
170,122996.7412484058
2192,97346.48417268092
2571,251221.00098727192
2314,177661.68517308857
2647,91865.59164330331
422,457280.072848741
2457,395793.0692559974
1838,188725.14168660683
2805,242434.70350782925
1645,158513.05073999433
1711,286007.9650686787
2825,224005.16867814056
322,304212.7452960221
2103,260255.21733126696
342,115598.32772369431
600,128088.51461830255
488,180429.1474389733
1725,324203.46772303706
2246,320591.1785155972
2847,158812.8230651405
806,231169.5352676489
530,223432.52688900314
963,183926.7261342688
2678,103207.44063621105
171,91554.06865419669
2401,475329.5626546773
805,215342.66889267237
2259,234404.88750078637
1748,176236.1605118194
1361,140014.15555613372
1677,114776.60028694036
1406,150618.8444206925
2322,244091.71864633274
688,145882.1770772846
143,148058.7147052823
804,206463.19606363625
1214,154188.48350029683
2828,143713.33249973622
1999,178450.26522021496
2467,187217.8285254651
2665,135837.1375532528
1538,436475.61313110637
398,124386.79448173023
2822,136449.55969746457
2157,145720.50114754136
1856,196836.16241354312
1269,105333.47385932555
2570,117920.66103608214
2320,223208.053229942
1517,136142.55105124295
2304,122645.75633335771
1312,98162.35393485067
2012,132344.99049003795
506,235680.09148963395
2865,241228.51698191886
2367,104120.72290847072
554,95758.13276120945
238,132375.6967893017
1954,120756.09768705681
2488,128463.5890739946
2291,81455.03046863315
1969,119518.09490688506
2725,161651.5497467223
1482,153027.14147731135
2763,190960.66291736567
503,241772.33097045615
1584,232733.98585569247
1531,136642.93383117896
2210,149034.84157751175
459,341219.4661325335
556,133461.62677706193
1347,135628.83199004576
1290,76759.21144744655
1388,105584.45713359081
1571,260543.70305694203
2754,187989.39452597385
765,139724.21754955614
2494,135284.38834163535
2870,237482.4187374136
7,198896.97001614491
1114,248742.6592504179
2418,269498.3066642563
291,129825.53371892968
18,326884.65088009555
39,401767.0963368832
1001,212089.73830750346
2442,222783.41951810563
616,136982.6281752906
2680,81951.07060889708
1414,123409.82939647697
289,157601.50702431946
40,259278.73445358098
860,124938.34394089498
409,135473.80150174326
673,153033.99452386287
2427,171429.8169909478
2036,219365.5828595102
2564,135828.38803557248
642,144157.57501123328
1008,189264.33947073872
1908,111817.00406962553
2519,182187.84943169303
1369,91797.30384854555
2855,176343.261550764
712,93889.60432895938
1943,117577.21907736255
1958,127833.11695565209
107,142031.79896627038
2295,151571.24939466524
704,103419.10774626402
676,139110.6368966179
259,181907.7333392523
93,280092.3560538041
106,250491.5188417192
2315,184953.72410365185
1050,116299.97067851877
1095,201957.64557832773
2709,148487.65265882268
758,125569.44747789734
1496,152754.49087093092
2370,119604.9477229974
2458,307328.3787679212
2733,137431.11244712604
161,201204.96886393763
726,149945.35511653815
845,196181.27179681818
947,243751.43438198834
2232,112378.30407477109
2563,157707.3779199751
2299,144214.58912602076
211,99156.44191359883
605,144879.9270901469
1478,182261.71523297462
2247,296136.16408087825
2274,227912.83619074966
2869,206169.6789638929
967,202000.086303391
2656,133826.77006372265
667,174350.76567511627
1042,111535.51417497893
2023,168101.31616271523
2447,367799.7359412441
2055,126178.94228136555
2275,296917.0253243775
2204,189106.38435453663
1563,285780.0117749963
483,210039.42152516352
796,130155.32913646434
1526,161880.13585068783
2042,122439.4511470549
442,307126.5451711829
1693,335437.24233293923
1468,218015.329016135
1430,216114.7696039707
2605,77620.52856523413
1529,184634.20990227457
335,151565.93211715395
1287,134970.34535726163
31,101155.31491967902
1785,353662.072106761
82,157712.27169121458
2620,131054.95969367509
252,181162.23638140166
721,74880.19596935713
2165,177127.69045025206
2316,185548.53592760934
775,124017.81585266562
1558,107289.42695976567
17,208570.458540268
1022,215563.198885225
925,152451.56560741772
438,274228.03803040145
1270,142257.9765326952
1272,131281.87135614242
215,128417.67138819872
266,225478.9607782712
2402,259544.68048249977
1250,132036.08006449006
1984,113735.5238454421
1279,147046.9384273887
377,261021.22044762498
1252,124279.00991274923
2156,261047.91590850943
499,307690.8405276445
1374,126458.89485778761
2898,235648.79537427516
401,124177.29393651836
2721,147450.4928807448
2078,241368.80871647006
2589,120051.26378211821
1946,184286.11817465522
1334,125829.7282248335
2781,216199.68634359323
431,397150.34658214176
576,179944.84811530926
1474,203068.0254153635
2254,138898.42284423418
2155,275498.7531742323
885,100446.91345881569
643,142988.79432617174
1944,128945.0188121953
480,191140.04540445225
2845,98191.10310669032
2387,327212.9421088403
2407,210738.3846199662
2527,165499.62275711895
2514,142576.7126300862
629,126897.5737638997
80,202190.5802574254
1876,140497.9279232022
1546,116082.21009657558
2518,172923.51279614936
2347,160218.71044768853
783,260694.21648817149
1322,114837.52462980812
194,90162.05261567276
1770,290372.34528857213
2143,128723.30634255813
1229,232072.71444568646
511,304595.42572023714
46,224158.27274207879
1348,140107.96077989068
2465,185166.72924512485
387,227122.92775974367
873,218828.31615415565
1918,128132.57223851544
2764,235075.64827723312
2184,119099.79767235964
934,128562.74338240144
1920,135451.0652404674
2631,141101.50490192772
1768,687207.9677002927
2040,127005.14034769469
1749,211796.13576718423
834,251720.0579488443
1457,226470.21333567472
79,123090.20192279994
2302,128792.57826496896
1817,138968.1847486718
2755,230694.20099556734
359,176564.30289922238
2059,108285.5102293696
2092,229600.30892339823
2516,221293.78744549348
150,128596.27581840576
1656,127677.7299948121
83,102952.55599361622
2411,180679.56873826223
795,89481.0854520841
2312,223397.36971731065
2917,85050.44128123966
1624,170381.7234975931
2215,368849.2364073678
1211,154252.37820060732
1485,159195.62391039592
1024,169587.1768855478
570,220164.70657421672
2874,139272.5533758121
700,108684.6406070833
2756,207609.44139594963
2022,179625.5799851007
583,184344.46045300257
2392,388263.9147617394
2424,176861.11024916146
212,113179.84710306942
736,144712.1448165851
1610,158287.95839402502
890,121464.30591641193
467,175372.61245350927
578,199909.43366385132
1747,195951.77488577622
1149,159494.84135962665
2758,277423.2197687105
857,137462.7425026038
2219,279772.94528873195
733,96198.76157425845
2909,112307.6767020144
1798,249869.09737279074
235,130614.6388551788
2366,121365.04791095883
1027,139978.77793407513
1195,139709.09877386907
1303,65373.33362689438
148,188444.18227122346
608,165808.21086063443
2515,195725.88504889188
821,269001.6059010324
2500,244943.74286106703
745,114334.80932910815
741,126306.84373827447
1611,111641.55043768128
2532,126750.54940334651
1081,241746.41609482488
1692,508650.3650612864
2520,164023.48585819648
276,112854.60506240926
1992,128247.57546842964
663,71028.13135337752
418,117857.08347909567
1733,193115.60291816
2359,152753.5392025026
253,177285.52871282925
1518,195347.92062119793
2035,127144.71965141132
2919,75999.86381049031
1540,291255.33813731204
2120,153462.48588772002
1674,163251.1352192387
256,151068.79069370314
2361,108071.95894748745
978,83424.98284025691
2280,146335.99480659136
2095,216394.9361370078
1709,335126.31877118687
2801,253014.95441407646
1246,117452.65129453971
2373,97071.22303024856
1055,311978.7357178447
2017,120772.1888429489
1099,248547.5802005734
1344,90533.63608145414
835,183043.06742656743
1117,205351.99359946724
2043,90512.60315128713
2085,128011.52951205063
410,139923.60866922713
2650,107787.72129307105
2867,197770.81368072605
1668,121368.5262327048
1161,151926.92927677484
2122,166837.7638188329
2539,153220.537487948
1047,142985.46784342616
1445,132018.40537411117
541,136538.62357879826
569,217564.8889879881
1276,117231.51737845562
918,150234.8088886716
326,169270.03971339704
1936,131906.19765040374
895,98258.47035663
257,145619.81196105204
1241,182044.95033339167
1545,117636.69213399719
1189,172191.25637087072
270,148795.21743200065
2066,127363.6126968885
693,115166.50362149265
1259,134324.34572046332
2916,148620.77351468455
2321,300401.8986294247
1977,113009.54169741269
1895,148328.84155212305
1240,169369.6391595346
85,152139.32693767507
1823,123091.06462325052
825,335343.9587715421
110,243690.70060461198
697,114995.30272163135
2297,112802.29213417627
1231,139371.36053808927
1355,133605.5206614331
968,327460.2335999839
584,198913.91524219376
1315,123738.40127499413
1606,139547.5076786406
206,100339.61487957716
1685,391898.4643920956
2016,143133.12972482265
869,196963.03475372246
2135,125777.07956768843
2346,184832.48074563014
2430,238919.04678769526
2198,107198.02524573662
2652,125641.61482624202
27,121653.28721887173
241,159217.03989770616
906,123765.9739876733
1506,103472.13563940997
2098,423845.88324614137
1435,229339.40702177273
2213,142110.091960626
1274,137050.30980212227
743,58917.86115930183
1737,189199.4541080397
2797,277953.1346327241
2185,86043.68195746203
58,169706.92149782812
830,190151.08107619654
808,117278.15089418794
680,105932.25962922415
1153,114958.7024641298
1291,125471.79208958273
1818,139316.8499015501
2161,174937.06787307173
1883,124872.11296420767
350,370047.3392312055
2473,144823.44646994426
295,185325.17223910158
293,180851.8823364248
859,135933.4544145323
288,72725.1588775924
1578,152677.23497058835
102,178039.3591483666
2831,131526.32862713264
1030,153978.75816530638
2551,151936.4141213673
1286,145776.350510228
958,305719.22584375826
776,131112.5013568526
72,264826.09952308465
2263,250021.5256714818
1866,145219.0667434789
2876,84849.57265668434
2146,240990.6398043111
103,164960.56184730062
1500,141319.4901006472
492,188709.16396243163
167,158481.49430900518
2597,116246.50110286128
2685,113845.75942158498
1035,158974.44960453975
1220,69927.96960970866
2602,155351.50458169234
2159,199783.53136729618
695,120603.74782492351
1109,262193.76083590847
640,172840.4230829552
1652,146939.86474230868
2090,163579.28701375675
1188,185676.71344059583
2345,238953.8287446892
1059,450880.81174501637
2751,225599.23929530155
128,198281.97010395167
1523,168186.83388822706
2925,187516.44203207287
2145,301710.1038484463
1121,219115.50088904292
566,236745.65388197906
565,245501.4111213783
1331,133551.93066833826
2928,125218.69820530496
156,140065.63201591987
797,130037.31967126354
327,91821.5228673817
2859,155230.4194295204
1453,121064.57476616211
1762,343199.9892942863
1868,207747.86489000043
1760,182313.8957406259
1113,234330.96987912897
1812,189654.22625651475
117,161768.70277188282
1142,218589.0993117398
2342,458076.83186303783
927,146763.34633056854
2478,185093.89472844885
655,94962.73615015572
2064,121535.13264534231
369,273201.18946516496
2239,118070.90326774046
2732,219742.94366520955
1653,161681.6536351998
959,208881.23124449316
2395,345896.2754547514
1412,109525.75469357887
271,240187.91570344853
1484,154426.56819687434
1497,156144.28449353704
552,149862.45774306564
2,118423.93214319817
1855,282356.98020082054
4,244517.9449852717
2292,156802.30882154763
134,144462.4039247178
646,116123.93873191014
42,267586.15947579633
532,239320.95701021206
713,91931.56016415407
2561,137865.74386243662
2360,137059.61342186574
1333,116840.58698874174
1407,258357.62550332333
2892,327263.187029395
574,213332.61186384803
1227,183093.1039906998
2591,205679.7087486164
1476,216255.95548567674
1125,245319.0081752065
1446,141174.01753837444
408,115332.72023837762
1101,275895.450065463
2251,193449.76827870437
373,178333.0122774598
2554,138277.0439482971
2382,257927.9149252115
1985,108348.8661599784
519,247335.896189419
1093,191558.5882303394
864,242687.46646572815
2889,139127.94542130327
2308,191479.80572860115
986,159695.72699299103
1302,149648.5098754702
585,160131.14847425767
2708,155383.4143136049
147,135067.06653308327
1441,225168.98202572353
383,178531.75984060782
285,144583.3606142952
181,116827.3777734809
358,186426.69457787328
780,165644.78867703013
258,190814.79905222688
1865,207646.8945772359
692,118643.44137530659
2902,403545.6605005141
508,238339.6845878058
2638,149662.73798562516
36,138384.6738432798
611,175182.6870246162
2281,147151.72654448685
1678,108247.05041850416
1696,594315.517683376
1557,67213.39363084787
2180,183482.7996430321
1726,216755.3454403131
951,144948.51948377522
267,213807.14963591183
2706,145734.80158913508
2221,253928.00058550618
1357,162093.79985664273
2901,352369.6450461841
347,180818.26896141283
2164,182645.20462722107
1586,341881.9577485534
360,152917.933373974
1769,229947.72413458882
2617,145845.59932527688
1879,134224.18705954455
991,237045.4682694539
1535,137389.12331261238
1191,141714.70215610677
1579,201443.8255591291
1882,148771.09676632617
1510,125263.08759755724
2196,136857.14650905886
1845,171946.91698672445
2336,414123.3012411137
942,94408.96169882147
861,127502.99008641133
2555,121185.92548016274
1392,156835.9022726379
2099,258184.42240933928
1543,116080.12827331094
948,270675.01069016935
1239,183303.4588216725
22,178844.35125273437
2796,242113.51029510895
2747,178554.97470352313
92,279606.57528348576
210,163595.50644016615
1858,190998.71702344302
2228,159124.624098916
447,228415.27468875362
827,257158.56383532513
1649,190127.50276997488
682,137720.45284848125
2698,111031.3877268527
494,165260.94770536074
214,94321.10913708401
2441,243034.62356957956
2679,111890.94762116425
1336,121599.72075035662
465,175191.07548402145
1524,137096.80833436895
2543,114517.19172594749
631,147036.82269978602
2452,306794.5988114853
228,153314.95606777814
126,176326.34553530428
1092,241843.1960052824
1122,195712.41490628367
932,248068.7574014404
1980,104994.66229621862
2171,109523.27869705288
551,160604.42722545253
2768,190008.94064035555
2056,112808.38812012415
1159,357443.30570415006
2645,120595.72566882144
1174,166644.04106161476
2266,202780.14611694036
2462,450037.1289821121
1219,149442.55342226272
2922,172311.87275657276
118,146969.8847285998
474,164025.61127827514
2576,148510.16644694234
872,295913.47294296056
1077,205188.40314318927
1536,135486.94573702247
1150,125583.2469606837
2341,387158.4739494513
1931,153197.5398922596
2785,137559.84274944628
2538,135080.63211889
597,203023.96292369688
464,170380.34205567205
233,264584.46958991064
2169,136145.19277477733
2123,173431.12025895863
1867,175003.64539529066
137,225499.62671133562
515,265282.4485256934
933,109811.52754280673
2784,164289.53860323713
972,171777.47705192186
599,168629.0825465479
2614,125332.90893497744
2582,130771.75315810123
1409,154354.994833005
175,97260.5114322229
352,204307.4729999727
976,93355.54454523216
2134,188356.63795342972
984,111470.65957821754
2396,364660.72035501275
1673,141041.55226582152
404,118858.62473434056
607,165448.6662661534
814,134106.54938020327
868,181879.1720172648
2271,178563.96629585058
1633,196647.3108741067
337,143762.7190856129
2765,175048.88697017697
1746,240729.91997375552
368,375191.82830907113
2806,200292.53328267843
1662,184653.97659285495
1234,212149.80102706744
1373,130647.77931315474
1672,119912.35606393873
1939,123202.35677790083
